lon,lat,campground_code,campground_name,type,phone_number,dates_open,comments,num_campsite,amenities,state,bearing_to_town,nearest_town,toilets,drinking_water,reservations,showers,pets,opening_week,closing_week,elevation_m,distance_to_town_km
-89.86,41.28,FRAN,Francis City Park,CP,309-852-0511,NA,NA,NA,E DP,IL,NE,Kewanee,NA,NA,NA,NA,NA,NA,NA,NA,6.6
-88.781,40.031,FRIE,Friends Creek Regional Park,CP,217-795-2031,NA,NA,35,E DP DW SH L$,IL,NW,Cisco,NA,TRUE,NA,TRUE,NA,NA,NA,NA,5.15
-90.077,40.463,FULT,Fulton County Rec Area,CP,309-668-2931,NA,NA,40,E DP DW SH,IL,SW,St David,NA,TRUE,NA,TRUE,NA,NA,NA,NA,4.18
-89.194,37.604,GIAN,Giant City State Park,SP,618-457-4836,all year,NA,135,E DP 40ft SH RS PA L$,IL,NA,NA,NA,NA,TRUE,TRUE,TRUE,1,52,NA,NA
-88.373,39.457,GIBS,Gibson City Park,CP,NA,NA,NA,4,WE DP DW L$,IL,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
-88.485,37.375,GOLC,Golconda Marina,SP,618-683-5875,NA,uknown facilities,NA,NH NR,IL,N,Golconda,NA,NA,FALSE,NA,NA,NA,NA,NA,0.8
-87.831,42.321,GREA,Great Lakes Naval Military,MIL,847-688-5417,NA,military only - do not use our lat/lon - contact them for directions and info,NA,RS,IL,SE,North Chicago,NA,NA,TRUE,NA,NA,NA,NA,NA,0.97
-90.867,39.426,GREA,Great River Road Campground,CP,217-734-2113,NA,NA,NA,E DP,IL,S,Pleasant Hill,NA,NA,NA,NA,NA,NA,NA,NA,1.93
-89.516,41.631,GREE,Green River State Wildlife Area,SP,815-379-2324,NA,NA,50,NH DP NR,IL,S,Harmon,NA,NA,FALSE,NA,NA,NA,NA,NA,10.46
-88.931,38.078,GUNC,Gun Creek -   Rend Lake,COE,618-724-2493,mid mar-late nov,NA,100,E DP 60ft DW SH RS PA,IL,N,Benton,NA,TRUE,TRUE,TRUE,TRUE,11,47,NA,9.17
-88.401,38.056,HAMI,Hamilton County State Conservation Area,SCA,618-773-4340,all year,NA,70,E DP DW SH RS PA,IL,E,McLeansboro,NA,TRUE,TRUE,TRUE,TRUE,1,52,NA,12.55
-90.982,40.85,HEND,Henderson County State Conservation,SCA,309-374-2496,NA,NA,35,NH NR,IL,S,Keithsburg,NA,NA,FALSE,NA,NA,NA,NA,NA,28
-89.714,41.399,HENN,Hennepin Canal Parkway State Park,SP,815-454-2328,NA,NA,NA,NH NR,IL,NE,Sheffield,NA,NA,FALSE,NA,NA,NA,NA,NA,4.83
-88.689,39.317,HIDD,Hidden Springs State Forest,SP,217-644-3091,all year,NA,NA,E DP RS PA,IL,SW,Strasburg,NA,NA,TRUE,NA,TRUE,1,52,NA,7.24
-87.986,38.25,HILL,Hilltop Campground - Grayville,CP,618-375-3671,NA,unknown facilities,NA,E DP DW SH L$,IL,NA,Grayville,NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA
-89.045,42.439,HONO,Hononegah Forest Preserve,CP,815-877-6100,NA,NA,65,E DP DW SH L$,IL,SE,Rockton,NA,TRUE,NA,TRUE,NA,NA,NA,NA,2.74
-90.066,38.699,HORR,Horseshoe Lake Recreation Area,SP,618-931-0270,all year,NA,50,E DP RS PA L$,IL,NE,East St. Louis,NA,NA,TRUE,NA,TRUE,1,52,NA,10.62
-89.331,37.118,HORS,Horseshoe Lake State Conservation Area - Cairo,SCA,618-776-5689,all year,NA,90,NH DP DW SH RS PA,IL,E,Miller City,NA,TRUE,TRUE,TRUE,TRUE,1,52,NA,2.41
-88.716,41.322,ILLS,Illini State Park,SP,815-795-2448,all year,NA,NA,E DP DW SH RS PA,IL,SW,Marseilles,NA,TRUE,TRUE,TRUE,TRUE,1,52,NA,1.13
-90.403,41.565,ILLI,Illiniwek Campground,CP,NA,NA,NA,60,WE DP FT DW SH,IL,NE,Hampton,flush,TRUE,NA,TRUE,NA,NA,NA,NA,1.13
-87.807,42.434,ILLB,Illinois Beach State Park,SP,847-662-6433,NA,NA,245,E DP DW SH NR,IL,SE,Zion,NA,TRUE,FALSE,TRUE,NA,NA,NA,NA,2.41
-90.074,39.996,JIME,Jim Edgar Panther Creek WA,SP,217-452-7741,all year,NA,75,WES DP DW SH RS PA,IL,SE,Chandlerville,NA,TRUE,TRUE,TRUE,TRUE,1,52,NA,9.01
-89.521,37.834,JOHC,Johnson Creek,NF,618-253-7114/618-253-7114,NA,NA,20,NH DP NS NR L$,IL,NW,Murphysboro,NA,NA,FALSE,FALSE,NA,NA,NA,NA,18.02
-89.891,41.33,JOHS,Johnson Sauk Trail State Park,SP,309-853-5589,early may-late nov,NA,95,E DP 40ft DW SH RS PA,IL,N,Kewanee,NA,TRUE,TRUE,TRUE,TRUE,18,47,NA,9.82
-89.797,40.824,JUBI,Jubilee College State Park,SP,309-446-3758,early may-late dec,NA,165,E DP SH RS PA,IL,E,Brimfield,NA,NA,TRUE,TRUE,TRUE,18,52,NA,7.72
-88.477,39.711,JURG,Jurgens City Park,CP,217-543-2294,NA,NA,NA,E DP DW SH,IL,SW,Arthur,NA,TRUE,NA,TRUE,NA,NA,NA,NA,0.48
-90.609,39.299,KAMP,Kampsville River Park,CP,NA,NA,unknown facilities,NA,E DP NS,IL,NA,Kampsville,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
-87.979,41.204,KANK,Kankakee River State Park,SP,815-933-1383,all year,NA,260,E DP 40ft SH RS PA,IL,W,Bourbonnais,NA,NA,TRUE,TRUE,TRUE,1,52,NA,8.85
-90.943,41.098,KEIT,Keithsburg Riverside Campground,CP,309-374-9070,NA,NA,60,WE DP FT DW SH,IL,SW,Keithsburg,flush,TRUE,NA,TRUE,NA,NA,NA,NA,0.16
-87.753,40.139,KICK,Kickapoo State Park,SP,217-442-4915,all year,NA,185,E DP 40ft DW SH RS PA,IL,NE,Oakwood,NA,TRUE,TRUE,TRUE,TRUE,1,52,NA,3.38
-89.831,42.422,LAKL,Lake - Le - Aqua - Na State Park,SP,815-369-4282,early may-late dec,NA,170,E DP SH RS PA,IL,N,Lena,NA,NA,TRUE,TRUE,TRUE,18,52,NA,4.83
-89.316,41.324,LAKD,Lake De Pue City Park,CP,815-447-2177,NA,NA,25,E,IL,W,De Pue,NA,NA,NA,NA,NA,NA,NA,NA,0.64
-89.612,39.195,LAKY,Lake Lou Yaeger,CP,NA,early apr-late oct,2 campgrounds,NA,WE DP FT DW SH L$,IL,NE,Litchfield,flush,TRUE,NA,TRUE,NA,14,43,NA,4.35
-88.471,39.346,LAME,Lake Mattoon Campground East,CP,217-234-3611,NA,long term camping only,NA,WE DP DW SH,IL,SW,Mattoon,NA,TRUE,NA,TRUE,NA,NA,NA,NA,17.38
-88.47,39.359,LAMW,Lake Mattoon Campground West,CP,217-234-3611,NA,short term camping OK,NA,WE DP DW SH,IL,SW,Mattoon,NA,TRUE,NA,TRUE,NA,NA,NA,NA,16.09
-89.383,37.779,LAKM,Lake Murphysboro State Park,SP,618-684-2867,all year,NA,75,E DP DW SH RS PA,IL,W,Murphysboro,NA,TRUE,TRUE,TRUE,TRUE,1,52,NA,4.51
-89.262,39.525,LAKT,Lake Taylorville City Campground,CP,217-824-5606,NA,NA,NA,E DP,IL,SE,Taylorville,NA,NA,NA,NA,NA,NA,NA,NA,3.86
-87.719,39.339,LINT,Lincoln Trail State Park,SP,217-826-2222,all year,NA,240,E DP SH RS PA,IL,S,Marshall,NA,NA,TRUE,TRUE,TRUE,1,52,NA,6.12
-89.845,39.981,LINC,Lincolns New Salem Historic Site,AUTH,217-632-4003,NA,NA,200,E DP SH,IL,S,Petersburg,NA,NA,NA,TRUE,NA,NA,NA,NA,3.38
-88.76,39.434,LITH,Lithia Springs - Shelbyville Lake,COE,217-774-3951,mid apr-late oct,NA,120,WES DP 85ft DW SH RS,IL,NE,Shelbyville,NA,TRUE,TRUE,TRUE,NA,15,43,NA,4.02
-89.162,37.644,LITT,Little Grassy Lake - Crab Orchard NWR,USFW,618-985-4983,NA,camping only for those engaged in wildlife activities,105,WES DP FT DW SH NR,IL,NE,Makanda,flush,TRUE,FALSE,TRUE,NA,NA,NA,NA,4.99
-88.665,40.892,LIVI,Livingston County 4-H Park,CP,815-822-3997,NA,NA,NA,WE DP FT DW SH,IL,W,Pontiac,flush,TRUE,NA,TRUE,NA,NA,NA,NA,3.22
-90.154,41.898,LOCK,Lock and Dam 13 - Mississippi River,COE,NA,NA,NA,NA,NH NR,IL,N,Fulton,NA,NA,FALSE,NA,NA,NA,NA,NA,3.54
-88.739,39.455,LONE,Lone Point - Lake Shelbyville,COE,217-774-3951,mid may-late aug,NA,100,WES DP DW SH RS,IL,NE,Shelbyville,NA,TRUE,TRUE,TRUE,NA,20,34,NA,7.08
-89.323,42.033,LOWD,Lowden Memorial State Park,SP,815-732-6828,early may-late dec,NA,130,E DP DW SH RS PA,IL,N,Oregon,NA,TRUE,TRUE,TRUE,TRUE,18,52,NA,2.09
-88.6,42.285,MARE,Marengo Ridge County Park,CP,NA,early may-late oct,NA,NA,DP DW L$,IL,N,Marengo,NA,TRUE,NA,NA,NA,18,43,NA,4.18
-87.813,39.448,MILL,Mill Creek Park,CP,217-889-3601,NA,NA,140,E DP DW SH,IL,NW,Marshall,NA,TRUE,NA,TRUE,NA,NA,NA,NA,12.07
-90.164,42.144,MISS,Mississippi Palisades State Park,SP,815-273-2731,all year,NA,241,E DP DW SH RS PA,IL,N,Savanna,NA,TRUE,TRUE,TRUE,TRUE,1,52,NA,5.63
-88.728,40.413,MORA,Moraine View State Park,SP,309-724-8032,all year,NA,200,E DP 40ft DW SH RS PA,IL,NE,LeRoy,NA,TRUE,TRUE,TRUE,TRUE,1,52,NA,7.56
-89.967,41.841,MORR,Morrison Rockwood State Park,SP,815-772-4708,early may-late dec,NA,90,E DP 40ft DW SH RS PA,IL,N,Morrison,NA,TRUE,TRUE,TRUE,TRUE,18,52,NA,3.54
-91.384,40.544,NAUV,Nauvoo State Park,SP,217-453-2512,all year,NA,150,E DP DW SH RS PA,IL,S,Nauvoo,NA,TRUE,TRUE,TRUE,TRUE,1,52,NA,0.64
-89.001,38.069,NORT,North Sandusky - Rend Lake,COE,618-724-2493,early apr-late oct,NA,120,WES DP DW SH RS PA,IL,NW,Benton,NA,TRUE,TRUE,TRUE,TRUE,14,43,NA,10.62
-88.661,37.409,OAKP,Oak Point   -   Lake Glendale,NF,618-658-2111/618-253-7114,NA,NA,74,E DP DW SH NR L$,IL,E,Vienna,NA,TRUE,FALSE,TRUE,NA,NA,NA,NA,20.92
-88.023,39.659,OAKL,Oakland City Park,CP,NA,NA,NA,NA,E,IL,NE,Oakland,NA,NA,NA,NA,NA,NA,NA,NA,0.64
-87.902,39.004,OBLO,Oblong Park,CP,NA,all year,NA,NA,E DP DW SH L$,IL,E,Oblong,NA,TRUE,NA,TRUE,NA,1,52,NA,0.64
-88.773,39.445,OPOS,Opossum Creek - Shelbyville Lake,COE,217-774-3951,mid may-late aug,NA,80,WES DP DW SH RS,IL,N,Shelbyville,NA,TRUE,TRUE,TRUE,NA,20,34,NA,4.51
-87.695,39.634,PARI,Paris City Park,CP,NA,NA,NA,NA,E DP L$,IL,N,Paris,NA,NA,NA,NA,NA,NA,NA,NA,2.57
-88.36,42.071,BURN,Paul Wolff Campground - Burnidge Wolff Preserve,CP,630-444-1200,NA,Close to RR,90,WE DP FT DW,IL,NA,Close to RR,flush,TRUE,NA,NA,NA,NA,NA,NA,NA
-89.321,42.362,PECA,Pecatonica River Forest Preserve,CP,815-877-6100,NA,NA,50,E DP DW SH L$,IL,NE,Pecatonica,NA,TRUE,NA,TRUE,NA,NA,NA,NA,6.12
-90.542,38.977,PERE,Pere Marquette State Park,SP,618-786-3323,early may-late dec,NA,80,E DP DW SH RS PA,IL,W,Grafton,NA,TRUE,TRUE,TRUE,TRUE,18,52,NA,9.66
-88.379,37.603,PHAR,Pharoah  -  Garden Of The Gods,NF,618-658-2111/618-253-7114,all year,NA,12,NH DW NR L$,IL,SE,Harrisburg,NA,TRUE,FALSE,NA,NA,1,52,NA,20.76
-89.422,37.516,PINH,Pine Hills,NF,618-833-8576/618-253-7114,NA,NA,13,NH ND NS NR L$,IL,NW,Jonesboro,NA,NA,FALSE,FALSE,NA,NA,NA,NA,15.29
-88.267,37.615,PINE,Pine Ridge  -  Pounds Hollow,NF,618-658-2111/618-253-7114,NA,lake swimming,76,NH ND NS NR L$,IL,NE,Karber's Ridge,NA,NA,FALSE,FALSE,NA,NA,NA,NA,7.08
-90.761,39.644,PITT,Pittsfield City Lake,CP,217-285-4484,NA,NA,NA,E DP L$,IL,NE,Pittsfield,NA,NA,NA,NA,NA,NA,NA,NA,5.47
-88.15,40.284,PARI,Prairie Pines Campground,CP,NA,NA,NA,NA,E DW SH,IL,S,Rantoul,NA,TRUE,NA,TRUE,NA,NA,NA,NA,2.74
-89.926,41.672,PROP,Prophetstown State Park,SP,815-537-2926,all year,NA,120,E DP DW SH RS PA,IL,E,Prophetstown,NA,TRUE,TRUE,TRUE,TRUE,1,52,NA,0.97
-89.425,38.005,PYRA,Pyramid State Park,SP,618-357-2574,NA,NA,80,NH NR,IL,SW,Pinckneyville,NA,NA,FALSE,NA,NA,NA,NA,NA,9.17
-90.408,39.306,RAIN,Rainey City Park,CP,NA,NA,nice little town - unknown facilities,NA,NH ND NS N$,IL,NA,Carrollton,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
-89.125,39.159,RAMS,Ramsey Lake State Park,SP,618-423-2215,early apr-mid dec,NA,160,E DP 40ft SH RS PA,IL,NW,Ramsey,NA,NA,TRUE,TRUE,TRUE,14,50,NA,2.25
-89.805,37.972,RAND,Randolph County State Conservation Area,SCA,618-826-2706,early apr-late dec,NA,95,E RS PA,IL,N,Chester,NA,NA,TRUE,NA,TRUE,14,52,NA,6.6
-87.836,38.73,REDH,Red Hills Lake State Park,SP,618-936-2469,early may-late dec,NA,130,E DP SH RS PA,IL,NE,Sumner,NA,NA,TRUE,TRUE,TRUE,18,52,NA,2.57
-88.656,37.523,REDB,Redbud - Bell Smith Springs,NF,618-658-2111/618-253-7114,NA,NA,21,NH NR,IL,E,Ozark,NA,NA,FALSE,NA,NA,NA,NA,NA,9.66
-89.948,40.478,RICE,Rice Lake State Conservation Area,SCA,309-647-9184,NA,NA,35,E NR,IL,SE,Canton,NA,NA,FALSE,NA,NA,NA,NA,NA,11.59
-90.066,40.301,RIVE,Riverfront City Park - Havana,CP,309-543-6240,all year,NA,12,WE DP DW,IL,W,Havana,NA,TRUE,NA,NA,NA,1,52,NA,0.48
-89.617,39.857,RIVE,Riverside Park,CP,217-789-2353,NA,NA,NA,E DP DW SH L$,IL,N,Springfield,NA,TRUE,NA,TRUE,NA,NA,NA,NA,8.85
-87.742,38.997,ROBI,Robinson City Park,CP,618-544-3834,NA,NA,NA,E DP,IL,S,Robinson,NA,NA,NA,NA,NA,NA,NA,NA,0.97
-88.978,42.37,ROCK,Rock Cut State Park,SP,815-885-3311,all year,NA,240,E DP 40ft SH RS PA,IL,NE,Loves Park,NA,NA,TRUE,TRUE,TRUE,1,52,NA,8.53
-88.39,37.693,SALI,Saline County State Conservation Area,SCA,618-276-4405,NA,NA,45,NH DP NR,IL,SW,Equality,NA,NA,FALSE,NA,NA,NA,NA,NA,6.12
-88.591,38.543,SAMD,Sam Dale Lake Conservation Area,SCA,618-835-2292,all year,NA,NA,E DP RS PA,IL,NW,Johnsonville,NA,NA,TRUE,NA,TRUE,1,52,NA,5.31
-88.122,39.016,SAMP,Sam Parr State Park,SP,618-783-2661,all year,NA,80,E RS PA,IL,NE,Newton,NA,NA,TRUE,NA,TRUE,1,52,NA,4.51
-89.866,40.411,SAND,Sand Ridge State Forest - Forest City,SF,309-597-2212,all year,NA,27,NH VT RS PA,IL,NE,Topeka,vault,NA,TRUE,NA,TRUE,1,52,NA,10.62
-89.488,39.655,SANG,Sangchris Lake State Park,SP,217-498-9208,early apr-late oct,NA,185,E DP 40ft DW SH RS PA,IL,S,Rochester,NA,TRUE,TRUE,TRUE,TRUE,14,43,NA,11.1
-90.553,40.083,SCHU,Schuy - Rush Park,CP,NA,NA,NA,77,E DP L$,IL,S,Rushville,NA,NA,NA,NA,NA,NA,NA,NA,4.35
-89.841,38.551,SCOT,Scott AFB Military,MIL,618-256-2067,NA,military only - do not use our lat/lon - contact them for directions and info,NA,E DP FT DW RS,IL,E,Belleville,flush,TRUE,TRUE,NA,NA,NA,NA,NA,12.87
-89.368,42.276,SEWA,Seward Bluffs Forest Preserve,CP,815-877-6100,NA,NA,NA,E DP DW SH L$,IL,N,Seward,NA,TRUE,NA,TRUE,NA,NA,NA,NA,4.18
-88.87,41.761,SHAB,Shabbona Lake State Park,SP,815-824-2106,early may-late dec,Excellent fishing. Very crowded weekends.,150,E DP DW SH RS PA,IL,SE,Shabbona,NA,TRUE,TRUE,TRUE,TRUE,18,52,NA,0.97
-90.878,41.448,SHAD,Shady Creek - Mississippi River,COE,319-262-8090,NA,NA,NA,E NR,IL,E,Muscatine,NA,NA,FALSE,NA,NA,NA,NA,NA,14
-89.471,39.179,SHER,Sherwood Forest,CP,217--532-5211,NA,NA,NA,E DP DW SH L$,IL,NE,Hillsboro,NA,TRUE,NA,TRUE,NA,NA,NA,NA,2.9
-90.955,39.896,SILO,Siloam Springs State Park,SP,217-894-6205,all year,NA,180,E DP 40ft SH RS PA,IL,S,Clayton,NA,NA,TRUE,TRUE,TRUE,1,52,NA,15.13
-88.373,40.457,SOUC,South City (Gibson) Park,CP,NA,NA,NA,NA,E DP DW SH L$,IL,S,Gibson City,NA,TRUE,NA,TRUE,NA,NA,NA,NA,0.97
-88.936,38.035,SOUM,South Marcum  - Rend Lake,COE,618-724-2493,early apr-late oct,NA,160,WES DP DW SH RS PA L$,IL,N,Benton,NA,TRUE,TRUE,TRUE,TRUE,14,43,NA,4.51
-89.006,38.059,SOUS,South Sandusky -  Rend Lake,COE,618-724-2493,early apr-late oct,NA,150,WES DP DW SH RS PA,IL,NW,Benton,NA,TRUE,TRUE,TRUE,TRUE,14,43,NA,10.3
-90.67,40.476,SPRI,Spring Lake Park - Macomb,CP,309-833-2052,early apr-late oct,NA,NA,E DP FT DW SH L$,IL,N,Macomb,flush,TRUE,NA,TRUE,NA,14,43,NA,1.77
-89.847,40.474,SPRI,Spring Lake State Conservation Area,SCA,309-968-7135,NA,NA,70,NH DP NR,IL,NW,Manito,NA,NA,FALSE,NA,NA,NA,NA,NA,7.89
-89.011,41.321,STAR,Starved Rock State Park,SP,815-667-4726,all year,NA,135,E DP 40ft DW SH RS PA,IL,S,Utica,NA,TRUE,TRUE,TRUE,TRUE,1,52,NA,2.25
-88.763,38.72,STEP,Stephen A. Forbes State Park,SP,618-547-3381,mid may-late dec,NA,135,E DP DW SH RS PA,IL,SE,Kinmundy,NA,TRUE,TRUE,TRUE,TRUE,20,52,NA,9.33
-89.235,42.464,SUGA,Sugar River Forest Preserve,CP,815-877-6100,NA,NA,NA,NH SH,IL,E,Durand,NA,NA,NA,TRUE,NA,NA,NA,NA,8.53
-88.641,37.542,TEAL,Teal Pond,NF,NA,all year,NA,NA,NH ND NS NR N$,IL,NA,NA,NA,NA,FALSE,FALSE,NA,1,52,NA,NA
-90.117,41.949,THOM,Thomson Causeway -  Mississippi River,COE,815-259-3628,mid may-mid oct,NA,100,E DP DW SH RS PA L$,IL,SW,Thomson,NA,TRUE,TRUE,TRUE,TRUE,20,42,NA,1.77
-88.233,37.459,TOWE,Tower Rock,NF,618-658-2111/618-253-7114,NA,NA,35,NH ND NS NR,IL,SE,Harrisburg,NA,NA,FALSE,FALSE,NA,NA,NA,NA,41.2
-89.359,37.482,TRAI,Trail of Tears State Forest,SF,618-833-4910,all year,NA,NA,E ND NS RS PA,IL,NW,Jonesboro,NA,NA,TRUE,FALSE,TRUE,1,52,NA,8.69
-89.413,37.686,TURK,Turkey Bayou,NF,618-687-1731,NA,NA,NA,NH NR N$,IL,SW,Murphysboro,NA,NA,FALSE,NA,NA,NA,NA,NA,11.1
-88.038,39.697,WALN,Walnut Point State Park,SP,217-346-3336,all year,NA,60,E DP SH RS PA,IL,N,Oakland,NA,NA,TRUE,TRUE,TRUE,1,52,NA,4.99
-91.446,40.355,WARS,Warsaw City Campground,CP,NA,NA,NA,NA,E DP,IL,SW,Warsaw,NA,NA,NA,NA,NA,NA,NA,NA,1.13
-89.363,38.28,WASH,Washington County Lake State Conservation Area,SCA,618-327-3137,early apr-late dec,NA,150,E DP DW SH RS PA,IL,S,Nashville,NA,TRUE,TRUE,TRUE,TRUE,14,52,NA,7.24
-90.012,39.6,WAVE,Waverly Lake City Park,CP,NA,NA,unknown facilities,NA,NH N$,IL,NA,Waverly,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.934,38.111,WAYN,Wayne Fitzgerrell State Park,SP,618-629-2320,mid may-late dec,NA,280,E DP DW SH RS PA,IL,NW,Whittington,NA,TRUE,TRUE,TRUE,TRUE,20,52,NA,3.7
-90.898,40.233,WEIN,Weinberg - King State Park,SP,217-392-2345,all year,NA,19,E RS PA,IL,E,Augusta,NA,NA,TRUE,NA,TRUE,1,52,NA,4.51
-88.924,40.117,WELD,Weldon Springs State Park,SP,217-935-2644,all year,NA,75,E DP DW SH RS PA,IL,SE,Clinton,NA,TRUE,TRUE,TRUE,TRUE,1,52,NA,5.31
-89.007,38.068,WEST,West Sandusky - Rend Lake,COE,618-724-2493,NA,NA,NA,WE NR,IL,SE,Sesser,NA,NA,FALSE,NA,NA,NA,NA,NA,4.67
-89.475,41.993,WHIP,White Pines Forest State Park,SP,815-946-3717,all year,NA,100,E SH RS PA,IL,E,Polo,NA,NA,TRUE,TRUE,TRUE,1,52,NA,8.69
-88.626,39.535,WHIT,Whitley Creek - Lake Shelbyville,COE,217-774-3951,NA,NA,85,NR,IL,S,Sullivan,NA,NA,FALSE,NA,NA,NA,NA,NA,7.24
-89.796,42.497,WINS,Winslow Community Park,CP,815-367-2110,NA,NA,NA,WE DP 30ft NS RS L$,IL,NW,Winslow,NA,NA,TRUE,FALSE,NA,NA,NA,NA,0.64
-88.687,39.477,WOLF,Wolf Creek State Park,SP,217-459-2831,early apr-late nov,NA,380,E DP DW SH RS PA,IL,NW,Windsor,NA,TRUE,TRUE,TRUE,TRUE,14,47,NA,9.01
-89.437,40.878,WOOD,Woodford State Conservation Area,SCA,NA,NA,NA,NA,NH DP NR,IL,W,Low Point,NA,NA,FALSE,NA,NA,NA,NA,NA,10.46
-86.578,41.221,BASS,Bass Lake State Beach,SB,574-772-3382,NA,NA,60,E DP DW SH NR,IN,SE,Knox,NA,TRUE,FALSE,TRUE,NA,NA,NA,NA,9.17
-85.251,41.444,BIXL,Bixler Lake City Campground,CP,260-347-9941,NA,NA,100,WE DP DW SH,IN,E,Kendallville,NA,TRUE,NA,TRUE,NA,NA,NA,NA,1.29
-84.998,39.436,BROO,Brookville Lake,COE,765-647-2657,NA,NA,465,E DP SH NR,IN,NE,Brookville,NA,NA,FALSE,TRUE,NA,NA,NA,NA,1.93
-86.271,39.177,BROW,Brown County State Park,SP,812-988-6406,all year,NA,430,E DP 40ft SH RS,IN,SW,Nashville,NA,NA,TRUE,TRUE,NA,1,52,NA,4.02
-86.097,38.41,BUFF,Buffalo Trace Co Park,CP,812-364-6112,NA,swim,64,WE DP FT DW SH,IN,E,Palmyra,flush,TRUE,NA,TRUE,NA,NA,NA,NA,1.13
-87.64,37.944,BURD,Burdette Park,CP,812-435-5602,NA,NA,NA,E DP DW SH,IN,SW,Evansville,NA,TRUE,NA,TRUE,NA,NA,NA,NA,6.76
-86.027,39.355,CAMA,Camp Atterbury Military,MIL,812-526-1298,NA,military only - do not use our lat/lon - contact them for directions and info,NA,RS,IN,W,Edinburgh,NA,NA,TRUE,NA,NA,NA,NA,NA,5.15
-87.458,39.944,CAYU,Cayuga Park Campground,CP,NA,NA,NA,29,DP,IN,S,Cayuga,NA,NA,NA,NA,NA,NA,NA,NA,0.64
-86.604,38.199,CELI,Celina Recreation Area,NF,812-547-7051/812-275-5987,NA,NA,55,E 50ft SH RS,IN,NE,Bristow,NA,NA,TRUE,TRUE,NA,NA,NA,NA,12.23
-85.402,41.341,CHAI,Chain OLakes State Park,SP,260-636-2654,all year,NA,410,E DP 40ft DW SH RS,IN,S,Albion,NA,TRUE,TRUE,TRUE,NA,1,52,NA,6.28
-85.646,38.449,CHAR,Charlestown State Park,SP,812-256-5600,all year,NA,190,WES DP 40ft DW SH RS,IN,E,Charlestown,NA,TRUE,TRUE,TRUE,NA,1,52,NA,2.09
-85.939,38.546,CLAR,Clark State Forest,SF,812-294-4306,NA,NA,45,NH ND DW NS NR L$,IN,W,Henryville,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,14.97
-85.418,38.76,CLIF,Clifty Falls State Park,SP,812-273-8885,all year,NA,165,E DP RS,IN,NW,Madison,NA,NA,TRUE,NA,NA,1,52,NA,4.18
-86.821,38.877,CRAN,Crane MWR Military,MIL,812-854-1176,NA,military only - do not use our lat/lon - contact them for directions and info,NA,E DP FT DW SH RS,IN,E,Crane,flush,TRUE,TRUE,TRUE,NA,NA,NA,NA,7.24
-85.865,38.46,DEAM,Deam Lake  State Rec Area,SRA,812-246-5421,all year,NA,185,E DP DW SH RS,IN,E,Borden,NA,TRUE,TRUE,TRUE,NA,1,52,NA,7.08
-86.404,40.608,DEER,Deer Creek Co Park,CP,574-652-3114,mid apr-mid oct,NA,NA,E DW SH RS,IN,E,Camden,NA,TRUE,TRUE,TRUE,NA,15,42,NA,11.43
-86.041,38.725,DELA,Delaney Creek Park,CP,812-883-5101,NA,NA,NA,E DP DW SH,IN,N,Salem,NA,TRUE,NA,TRUE,NA,NA,NA,NA,14.32
-86.885,38.317,DUBO,Dubois County Park,CP,812-482-2434,NA,NA,32,E DW SH,IN,E,Huntingburg,NA,TRUE,NA,TRUE,NA,NA,NA,NA,6.44
-86.983,41.671,DUNE,Dunewood - Indiana Dunes National Lakeshore,NP,219-395-8914,NA,NA,78,NH SH NR,IN,NE,Chesterton,NA,NA,FALSE,TRUE,NA,NA,NA,NA,9.5
-87.417,40.687,EARL,Earl Park Rest Area,CP,219-474-6108,NA,NA,NA,E,IN,NW,Fowler,NA,NA,NA,NA,NA,NA,NA,NA,11.27
-85.809,41.58,ELKH,Elkhart County Fairgrounds,CP,574-533-3247,NA,NA,222,WES DP DW SH,IN,E,Goshen,NA,TRUE,NA,TRUE,NA,NA,NA,NA,2.09
-86.783,38.257,FERD,Ferdinand State Forest,SP,812-367-1524,NA,NA,70,NH ND NS NR,IN,NE,Ferdinand,NA,NA,FALSE,FALSE,NA,NA,NA,NA,7.89
-87.372,39.334,FOWL,Fowler County Park,CP,NA,NA,NA,NA,E,IN,S,Terre Haute,NA,NA,NA,NA,NA,NA,NA,NA,15.13
-85.019,39.405,FRAN,Franklin County Park,CP,765-647-4422,NA,NA,NA,WE DP FT DW SH,IN,S,Brookville,flush,TRUE,NA,TRUE,NA,NA,NA,NA,2.09
-86.573,40.692,FREN,French Post Co Park,CP,574-652-3114,NA,reservations required,NA,NH ND PT NS RS,IN,W,Logansport,pit,NA,TRUE,FALSE,NA,NA,NA,NA,19.63
-86.589,37.952,GERM,German Ridge,NF,812-547-7051/812-275-5987,NA,NA,21,NH ND NS NR,IN,E,Cannelton,NA,NA,FALSE,FALSE,NA,NA,NA,NA,14.32
-87.041,38.549,GLEN,Glendale State Fish and Wildlife Area,SP,812-644-7711,NA,NA,120,E DW SH NR,IN,S,Montgomery,NA,TRUE,FALSE,TRUE,NA,NA,NA,NA,12.71
